Datum;Erzeugung_Enercon-126_Enercon E-70 E4/2000;Erzeugung_SÃ¼dwind N3127_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/18.70_Enercon E-70 E4/2000;Erzeugung_Nordex N117/3000_Enercon E-70 E4/2000;Erzeugung_Nordex N27/150_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/44_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/45_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/5.40_Enercon E-70 E4/2000;Erzeugung_Senvion MM100_Enercon E-70 E4/2000;Erzeugung_Nordex N117/2400_Enercon E-70 E4/2000;Erzeugung_Nordex N100/2500_Enercon E-70 E4/2000;Erzeugung_Micon M1500-600_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/6.44_Enercon E-70 E4/2000;Erzeugung_Vestas V90-2MW_Enercon E-70 E4/2000;Erzeugung_Vestas V117-3.3MW_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/15.66_Enercon E-70 E4/2000;Erzeugung_Repower MD77_Enercon E-70 E4/2000;Erzeugung_Repower 3.4M104_Enercon E-70 E4/2000;Erzeugung_Tacke TW 600_Enercon E-70 E4/2000;Erzeugung_Enercon E-92_Enercon E-70 E4/2000;Erzeugung_NEG Micon NM48/600_Enercon E-70 E4/2000;Erzeugung_Siemens SWT-3.0-113_Enercon E-70 E4/2000
2019-03-29 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 07:00:00;0;62;0;0;0;137;137;0;459;0;0;0;0;0;0;0;0;0;137;459;0;0
2019-03-29 08:00:00;1288;86;386;644;32;191;191;107;637;515;537;128;128;429;708;322;322;730;191;637;128;644
2019-03-29 09:00:00;2044;94;613;1022;51;208;208;170;696;817;851;204;204;681;1124;511;511;1158;208;696;204;1022
2019-03-29 10:00:00;2266;122;680;1133;56;271;271;188;903;906;944;226;226;755;1246;566;566;1284;271;903;226;1133
2019-03-29 11:00:00;2222;128;666;1111;55;284;284;185;948;888;925;222;222;740;1222;555;555;1259;284;948;222;1111
2019-03-29 12:00:00;1955;90;586;977;48;200;200;162;666;782;814;195;195;651;1075;488;488;1108;200;666;195;977
2019-03-29 13:00:00;1688;74;506;844;42;164;164;140;548;675;703;168;168;562;928;422;422;957;164;548;168;844
2019-03-29 14:00:00;1644;78;493;822;41;173;173;137;577;657;685;164;164;548;904;411;411;931;173;577;164;822
2019-03-29 15:00:00;1555;68;466;777;38;151;151;129;503;622;648;155;155;518;855;388;388;881;151;503;155;777
2019-03-29 16:00:00;1511;56;453;755;37;124;124;125;414;604;629;151;151;503;831;377;377;856;124;414;151;755
2019-03-29 17:00:00;1155;56;346;577;28;124;124;96;414;462;481;115;115;385;635;288;288;654;124;414;115;577
2019-03-29 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 19:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-29 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-30 09:00:00;1244;54;373;622;31;120;120;103;400;497;518;124;124;414;684;311;311;705;120;400;124;622
2019-03-30 10:00:00;1155;64;346;577;28;142;142;96;474;462;481;115;115;385;635;288;288;654;142;474;115;577
2019-03-30 11:00:00;1333;68;400;666;33;151;151;111;503;533;555;133;133;444;733;333;333;755;151;503;133;666
2019-03-30 12:00:00;1377;68;413;688;34;151;151;114;503;551;574;137;137;459;757;344;344;780;151;503;137;688
2019-03-30 13:00:00;1822;116;546;911;45;257;257;151;859;728;759;182;182;607;1002;455;455;1032;257;859;182;911
2019-03-30 14:00:00;1955;112;586;977;48;248;248;162;829;782;814;195;195;651;1075;488;488;1108;248;829;195;977
2019-03-30 15:00:00;1955;92;586;977;48;204;204;162;681;782;814;195;195;651;1075;488;488;1108;204;681;195;977
2019-03-30 16:00:00;2133;94;640;1066;53;208;208;177;696;853;888;213;213;711;1173;533;533;1208;208;696;213;1066
2019-03-30 17:00:00;1377;78;413;688;34;173;173;114;577;551;574;137;137;459;757;344;344;780;173;577;137;688
2019-03-30 18:00:00;1688;96;506;844;42;213;213;140;711;675;703;168;168;562;928;422;422;957;213;711;168;844
2019-03-30 19:00:00;1288;84;386;644;32;186;186;107;622;515;537;128;128;429;708;322;322;730;186;622;128;644
2019-03-30 20:00:00;1422;78;426;711;35;173;173;118;577;568;592;142;142;474;782;355;355;805;173;577;142;711
2019-03-30 21:00:00;1333;64;400;666;33;142;142;111;474;533;555;133;133;444;733;333;333;755;142;474;133;666
2019-03-30 22:00:00;1244;56;373;622;31;124;124;103;414;497;518;124;124;414;684;311;311;705;124;414;124;622
2019-03-30 23:00:00;0;60;0;0;0;133;133;0;444;0;0;0;0;0;0;0;0;0;133;444;0;0
2019-03-31 00:00:00;1422;72;426;711;35;160;160;118;533;568;592;142;142;474;782;355;355;805;160;533;142;711
2019-03-31 01:00:00;1466;90;440;733;36;200;200;122;666;586;611;146;146;488;806;366;366;831;200;666;146;733
2019-03-31 02:00:00;1200;90;360;600;30;200;200;100;666;480;500;120;120;400;660;300;300;680;200;666;120;600
2019-03-31 03:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-03-31 04:00:00;1333;74;400;666;33;164;164;111;548;533;555;133;133;444;733;333;333;755;164;548;133;666
2019-03-31 05:00:00;1600;92;480;800;40;204;204;133;681;640;666;160;160;533;880;400;400;906;204;681;160;800
2019-03-31 06:00:00;0;96;0;0;0;213;213;0;711;0;0;0;0;0;0;0;0;0;213;711;0;0
2019-03-31 07:00:00;1244;70;373;622;31;155;155;103;518;497;518;124;124;414;684;311;311;705;155;518;124;622
2019-03-31 08:00:00;1822;108;546;911;45;240;240;151;800;728;759;182;182;607;1002;455;455;1032;240;800;182;911
2019-03-31 09:00:00;2044;128;613;1022;51;284;284;170;948;817;851;204;204;681;1124;511;511;1158;284;948;204;1022
2019-03-31 10:00:00;1911;114;573;955;47;253;253;159;844;764;796;191;191;637;1051;477;477;1082;253;844;191;955
2019-03-31 11:00:00;2044;110;613;1022;51;244;244;170;814;817;851;204;204;681;1124;511;511;1158;244;814;204;1022
2019-03-31 12:00:00;2133;110;640;1066;53;244;244;177;814;853;888;213;213;711;1173;533;533;1208;244;814;213;1066
2019-03-31 13:00:00;2088;104;626;1044;52;231;231;174;770;835;870;208;208;696;1148;522;522;1183;231;770;208;1044
2019-03-31 14:00:00;1822;110;546;911;45;244;244;151;814;728;759;182;182;607;1002;455;455;1032;244;814;182;911
2019-03-31 15:00:00;1777;102;533;888;44;226;226;148;755;711;740;177;177;592;977;444;444;1007;226;755;177;888
2019-03-31 16:00:00;1777;90;533;888;44;200;200;148;666;711;740;177;177;592;977;444;444;1007;200;666;177;888
2019-03-31 17:00:00;1822;96;546;911;45;213;213;151;711;728;759;182;182;607;1002;455;455;1032;213;711;182;911
2019-03-31 18:00:00;1466;104;440;733;36;231;231;122;770;586;611;146;146;488;806;366;366;831;231;770;146;733
2019-03-31 19:00:00;1155;72;346;577;28;160;160;96;533;462;481;115;115;385;635;288;288;654;160;533;115;577
2019-03-31 20:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-03-31 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-31 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-03-31 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-01 08:00:00;1200;68;360;600;30;151;151;100;503;480;500;120;120;400;660;300;300;680;151;503;120;600
2019-04-01 09:00:00;1777;106;533;888;44;235;235;148;785;711;740;177;177;592;977;444;444;1007;235;785;177;888
2019-04-01 10:00:00;2133;108;640;1066;53;240;240;177;800;853;888;213;213;711;1173;533;533;1208;240;800;213;1066
2019-04-01 11:00:00;2044;104;613;1022;51;231;231;170;770;817;851;204;204;681;1124;511;511;1158;231;770;204;1022
2019-04-01 12:00:00;2000;92;600;1000;50;204;204;166;681;800;833;200;200;666;1100;500;500;1133;204;681;200;1000
2019-04-01 13:00:00;2044;104;613;1022;51;231;231;170;770;817;851;204;204;681;1124;511;511;1158;231;770;204;1022
2019-04-01 14:00:00;2311;110;693;1155;57;244;244;192;814;924;962;231;231;770;1271;577;577;1309;244;814;231;1155
2019-04-01 15:00:00;2266;118;680;1133;56;262;262;188;874;906;944;226;226;755;1246;566;566;1284;262;874;226;1133
2019-04-01 16:00:00;2311;134;693;1155;57;297;297;192;992;924;962;231;231;770;1271;577;577;1309;297;992;231;1155
2019-04-01 17:00:00;2488;132;746;1244;62;293;293;207;977;995;1037;248;248;829;1368;622;622;1410;293;977;248;1244
2019-04-01 18:00:00;2000;124;600;1000;50;275;275;166;918;800;833;200;200;666;1100;500;500;1133;275;918;200;1000
2019-04-01 19:00:00;1644;106;493;822;41;235;235;137;785;657;685;164;164;548;904;411;411;931;235;785;164;822
2019-04-01 20:00:00;1422;96;426;711;35;213;213;118;711;568;592;142;142;474;782;355;355;805;213;711;142;711
2019-04-01 21:00:00;1200;84;360;600;30;186;186;100;622;480;500;120;120;400;660;300;300;680;186;622;120;600
2019-04-01 22:00:00;1777;100;533;888;44;222;222;148;740;711;740;177;177;592;977;444;444;1007;222;740;177;888
2019-04-01 23:00:00;1777;96;533;888;44;213;213;148;711;711;740;177;177;592;977;444;444;1007;213;711;177;888
2019-04-02 00:00:00;1688;90;506;844;42;200;200;140;666;675;703;168;168;562;928;422;422;957;200;666;168;844
2019-04-02 01:00:00;2222;92;666;1111;55;204;204;185;681;888;925;222;222;740;1222;555;555;1259;204;681;222;1111
2019-04-02 02:00:00;2311;96;693;1155;57;213;213;192;711;924;962;231;231;770;1271;577;577;1309;213;711;231;1155
2019-04-02 03:00:00;2311;92;693;1155;57;204;204;192;681;924;962;231;231;770;1271;577;577;1309;204;681;231;1155
2019-04-02 04:00:00;2311;116;693;1155;57;257;257;192;859;924;962;231;231;770;1271;577;577;1309;257;859;231;1155
2019-04-02 05:00:00;1822;98;546;911;45;217;217;151;725;728;759;182;182;607;1002;455;455;1032;217;725;182;911
2019-04-02 06:00:00;1866;96;560;933;46;213;213;155;711;746;777;186;186;622;1026;466;466;1057;213;711;186;933
2019-04-02 07:00:00;2266;114;680;1133;56;253;253;188;844;906;944;226;226;755;1246;566;566;1284;253;844;226;1133
2019-04-02 08:00:00;2311;120;693;1155;57;266;266;192;888;924;962;231;231;770;1271;577;577;1309;266;888;231;1155
2019-04-02 09:00:00;2311;134;693;1155;57;297;297;192;992;924;962;231;231;770;1271;577;577;1309;297;992;231;1155
2019-04-02 10:00:00;2266;130;680;1133;56;288;288;188;962;906;944;226;226;755;1246;566;566;1284;288;962;226;1133
2019-04-02 11:00:00;2444;154;733;1222;61;342;342;203;1140;977;1018;244;244;814;1344;611;611;1385;342;1140;244;1222
2019-04-02 12:00:00;2666;134;800;1333;66;297;297;222;992;1066;1111;266;266;888;1466;666;666;1511;297;992;266;1333
2019-04-02 13:00:00;2577;140;773;1288;64;311;311;214;1037;1031;1074;257;257;859;1417;644;644;1460;311;1037;257;1288
2019-04-02 14:00:00;2755;146;826;1377;68;324;324;229;1081;1102;1148;275;275;918;1515;688;688;1561;324;1081;275;1377
2019-04-02 15:00:00;2622;148;786;1311;65;328;328;218;1096;1048;1092;262;262;874;1442;655;655;1485;328;1096;262;1311
2019-04-02 16:00:00;2444;144;733;1222;61;320;320;203;1066;977;1018;244;244;814;1344;611;611;1385;320;1066;244;1222
2019-04-02 17:00:00;2400;134;720;1200;60;297;297;200;992;960;1000;240;240;800;1320;600;600;1360;297;992;240;1200
2019-04-02 18:00:00;2266;128;680;1133;56;284;284;188;948;906;944;226;226;755;1246;566;566;1284;284;948;226;1133
2019-04-02 19:00:00;2222;132;666;1111;55;293;293;185;977;888;925;222;222;740;1222;555;555;1259;293;977;222;1111
2019-04-02 20:00:00;2622;122;786;1311;65;271;271;218;903;1048;1092;262;262;874;1442;655;655;1485;271;903;262;1311
2019-04-02 21:00:00;1955;100;586;977;48;222;222;162;740;782;814;195;195;651;1075;488;488;1108;222;740;195;977
2019-04-02 22:00:00;2000;132;600;1000;50;293;293;166;977;800;833;200;200;666;1100;500;500;1133;293;977;200;1000
2019-04-02 23:00:00;1955;104;586;977;48;231;231;162;770;782;814;195;195;651;1075;488;488;1108;231;770;195;977
2019-04-03 00:00:00;1644;94;493;822;41;208;208;137;696;657;685;164;164;548;904;411;411;931;208;696;164;822
2019-04-03 01:00:00;1422;84;426;711;35;186;186;118;622;568;592;142;142;474;782;355;355;805;186;622;142;711
2019-04-03 02:00:00;1111;72;333;555;27;160;160;92;533;444;462;111;111;370;611;277;277;629;160;533;111;555
2019-04-03 03:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-04-03 04:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-04-03 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-03 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-03 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-03 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-03 09:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-04-03 10:00:00;1155;64;346;577;28;142;142;96;474;462;481;115;115;385;635;288;288;654;142;474;115;577
2019-04-03 11:00:00;1777;90;533;888;44;200;200;148;666;711;740;177;177;592;977;444;444;1007;200;666;177;888
2019-04-03 12:00:00;1777;94;533;888;44;208;208;148;696;711;740;177;177;592;977;444;444;1007;208;696;177;888
2019-04-03 13:00:00;1644;82;493;822;41;182;182;137;607;657;685;164;164;548;904;411;411;931;182;607;164;822
2019-04-03 14:00:00;1777;74;533;888;44;164;164;148;548;711;740;177;177;592;977;444;444;1007;164;548;177;888
2019-04-03 15:00:00;1777;82;533;888;44;182;182;148;607;711;740;177;177;592;977;444;444;1007;182;607;177;888
2019-04-03 16:00:00;1822;68;546;911;45;151;151;151;503;728;759;182;182;607;1002;455;455;1032;151;503;182;911
2019-04-03 17:00:00;1955;90;586;977;48;200;200;162;666;782;814;195;195;651;1075;488;488;1108;200;666;195;977
2019-04-03 18:00:00;1466;64;440;733;36;142;142;122;474;586;611;146;146;488;806;366;366;831;142;474;146;733
2019-04-03 19:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-04-03 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-03 21:00:00;0;76;0;0;0;168;168;0;562;0;0;0;0;0;0;0;0;0;168;562;0;0
2019-04-03 22:00:00;0;86;0;0;0;191;191;0;637;0;0;0;0;0;0;0;0;0;191;637;0;0
2019-04-03 23:00:00;0;80;0;0;0;177;177;0;592;0;0;0;0;0;0;0;0;0;177;592;0;0
2019-04-04 00:00:00;0;102;0;0;0;226;226;0;755;0;0;0;0;0;0;0;0;0;226;755;0;0
2019-04-04 01:00:00;2133;124;640;1066;53;275;275;177;918;853;888;213;213;711;1173;533;533;1208;275;918;213;1066
2019-04-04 02:00:00;1644;74;493;822;41;164;164;137;548;657;685;164;164;548;904;411;411;931;164;548;164;822
2019-04-04 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-04 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-04 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-04 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-04 07:00:00;0;62;0;0;0;137;137;0;459;0;0;0;0;0;0;0;0;0;137;459;0;0
2019-04-04 08:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-04-04 09:00:00;1288;62;386;644;32;137;137;107;459;515;537;128;128;429;708;322;322;730;137;459;128;644
2019-04-04 10:00:00;1288;66;386;644;32;146;146;107;488;515;537;128;128;429;708;322;322;730;146;488;128;644
2019-04-04 11:00:00;1288;76;386;644;32;168;168;107;562;515;537;128;128;429;708;322;322;730;168;562;128;644
2019-04-04 12:00:00;1155;72;346;577;28;160;160;96;533;462;481;115;115;385;635;288;288;654;160;533;115;577
2019-04-04 13:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-04-04 14:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-04-04 15:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-04-04 16:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-04-04 17:00:00;1155;0;346;577;28;0;0;96;0;462;481;115;115;385;635;288;288;654;0;0;115;577
2019-04-04 18:00:00;1333;66;400;666;33;146;146;111;488;533;555;133;133;444;733;333;333;755;146;488;133;666
2019-04-04 19:00:00;1111;64;333;555;27;142;142;92;474;444;462;111;111;370;611;277;277;629;142;474;111;555
2019-04-04 20:00:00;0;72;0;0;0;160;160;0;533;0;0;0;0;0;0;0;0;0;160;533;0;0
2019-04-04 21:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-04-04 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-04 23:00:00;1422;68;426;711;35;151;151;118;503;568;592;142;142;474;782;355;355;805;151;503;142;711
2019-04-05 00:00:00;1511;78;453;755;37;173;173;125;577;604;629;151;151;503;831;377;377;856;173;577;151;755
2019-04-05 01:00:00;1511;82;453;755;37;182;182;125;607;604;629;151;151;503;831;377;377;856;182;607;151;755
2019-04-05 02:00:00;1377;80;413;688;34;177;177;114;592;551;574;137;137;459;757;344;344;780;177;592;137;688
2019-04-05 03:00:00;1111;86;333;555;27;191;191;92;637;444;462;111;111;370;611;277;277;629;191;637;111;555
2019-04-05 04:00:00;1155;60;346;577;28;133;133;96;444;462;481;115;115;385;635;288;288;654;133;444;115;577
2019-04-05 05:00:00;0;50;0;0;0;111;111;0;370;0;0;0;0;0;0;0;0;0;111;370;0;0
2019-04-05 06:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-04-05 07:00:00;1155;68;346;577;28;151;151;96;503;462;481;115;115;385;635;288;288;654;151;503;115;577
2019-04-05 08:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-04-05 09:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-05 10:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-05 11:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-05 12:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-05 13:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-05 14:00:00;1155;50;346;577;28;111;111;96;370;462;481;115;115;385;635;288;288;654;111;370;115;577
2019-04-05 15:00:00;1155;80;346;577;28;177;177;96;592;462;481;115;115;385;635;288;288;654;177;592;115;577
2019-04-05 16:00:00;1377;82;413;688;34;182;182;114;607;551;574;137;137;459;757;344;344;780;182;607;137;688
2019-04-05 17:00:00;1422;86;426;711;35;191;191;118;637;568;592;142;142;474;782;355;355;805;191;637;142;711
2019-04-05 18:00:00;1511;84;453;755;37;186;186;125;622;604;629;151;151;503;831;377;377;856;186;622;151;755
2019-04-05 19:00:00;0;74;0;0;0;164;164;0;548;0;0;0;0;0;0;0;0;0;164;548;0;0
2019-04-05 20:00:00;0;80;0;0;0;177;177;0;592;0;0;0;0;0;0;0;0;0;177;592;0;0
2019-04-05 21:00:00;1333;72;400;666;33;160;160;111;533;533;555;133;133;444;733;333;333;755;160;533;133;666
2019-04-05 22:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-04-05 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 07:00:00;0;60;0;0;0;133;133;0;444;0;0;0;0;0;0;0;0;0;133;444;0;0
2019-04-06 08:00:00;1511;72;453;755;37;160;160;125;533;604;629;151;151;503;831;377;377;856;160;533;151;755
2019-04-06 09:00:00;1288;0;386;644;32;0;0;107;0;515;537;128;128;429;708;322;322;730;0;0;128;644
2019-04-06 10:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 11:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-06 12:00:00;1466;74;440;733;36;164;164;122;548;586;611;146;146;488;806;366;366;831;164;548;146;733
2019-04-06 13:00:00;1777;96;533;888;44;213;213;148;711;711;740;177;177;592;977;444;444;1007;213;711;177;888
2019-04-06 14:00:00;1866;94;560;933;46;208;208;155;696;746;777;186;186;622;1026;466;466;1057;208;696;186;933
2019-04-06 15:00:00;2133;102;640;1066;53;226;226;177;755;853;888;213;213;711;1173;533;533;1208;226;755;213;1066
2019-04-06 16:00:00;1955;106;586;977;48;235;235;162;785;782;814;195;195;651;1075;488;488;1108;235;785;195;977
2019-04-06 17:00:00;1688;96;506;844;42;213;213;140;711;675;703;168;168;562;928;422;422;957;213;711;168;844
2019-04-06 18:00:00;1555;82;466;777;38;182;182;129;607;622;648;155;155;518;855;388;388;881;182;607;155;777
2019-04-06 19:00:00;1377;58;413;688;34;128;128;114;429;551;574;137;137;459;757;344;344;780;128;429;137;688
2019-04-06 20:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-04-06 21:00:00;0;78;0;0;0;173;173;0;577;0;0;0;0;0;0;0;0;0;173;577;0;0
2019-04-06 22:00:00;1111;78;333;555;27;173;173;92;577;444;462;111;111;370;611;277;277;629;173;577;111;555
2019-04-06 23:00:00;1155;76;346;577;28;168;168;96;562;462;481;115;115;385;635;288;288;654;168;562;115;577
2019-04-07 00:00:00;0;68;0;0;0;151;151;0;503;0;0;0;0;0;0;0;0;0;151;503;0;0
2019-04-07 01:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-04-07 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 09:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-04-07 10:00:00;0;70;0;0;0;155;155;0;518;0;0;0;0;0;0;0;0;0;155;518;0;0
