KREIS;GEMEINDE;TYP;MODELL;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID
Stormarn;Lasbek;Typ Vestas V126;Enercon E-70 E4/33800;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32586542;6010946;02.02.1998;20.05.1999;in Betrieb;57046529078;6;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Rickling;Typ Vestas V-136;Enercon E-70 E4/34100;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32586218;6010733;02.02.1998;20.05.1999;in Betrieb;57046529078;7;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Großenaspe;Typ Vestas V136, Gesamthöhe 150 m;Vestas V112/3000;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32586464;6010643;02.02.1998;20.05.1999;in Betrieb;57046529078;8;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Großenaspe;Typ Vestas V136, Gesamthöhe 150 m;Vestas V112/3075;Tacke;60;46;;600;kW Nennleist. Rotor.;32588398;6005855;05.11.1997;09.05.1998;in Betrieb;57046529089;1;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Großenaspe;"Typ Vestas V136; 150 m Gesamthöhe";Vestas V112/3300;Tacke;60;46;;600;kW Nennleist. Rotor.;32588489;6005622;05.11.1997;09.05.1998;in Betrieb;57046529089;2;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Heidmoor;Typ Vestas V150 mit Gesamthöhe 180 m;Vestas V112/3450;Enercon;65;70;103 dB(A);1800;kW Nennleist. Rotor.;32574749;5995126;05.03.2003;13.08.2003;in Betrieb;57071534464;1;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Heidmoor;Typ Vestas V150 mit Gesamthöhe 180 m;Repower 3.2M167;Enercon;65;70;103 dB(A);1800;kW Nennleist. Rotor.;32575147;5995209;05.03.2003;08.08.2003;in Betrieb;57071534464;2;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Nützen;Typ Vestas V150-4.2;Enercon E-82/2000;Enercon;65;70;103 dB(A);1800;kW Nennleist. Rotor.;32574825;5994744;05.03.2003;21.08.2003;in Betrieb;57071534464;3;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Nützen;Typ Vestas V150-4.2 ;Enercon E-82/2300;Enercon;65;70;103 dB(A);1800;kW Nennleist. Rotor.;32575277;5994849;05.03.2003;20.08.2003;in Betrieb;57071534464;4;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Heidmoor;Typ Vestas V150mit Gesamthöhe 180 m;Enercon E-82/2350;Enercon;65;70;103 dB(A);1800;kW Nennleist. Rotor.;32574788;5994400;05.03.2003;13.08.2003;in Betrieb;57071534464;5;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Rickling;Typ Vestas V-162;Enercon E-82/3000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32575327;5994544;10.06.2011;27.06.2012;in Betrieb;57071534467;6;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Rickling;Typ Vestas V-162;Enercon E-115/3000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32574623;5995366;10.06.2011;06.07.2012;in Betrieb;57071534468;7;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Heidmoor;Typ Vestas V162 mit Gesamthöhe 200 m;Enercon E-115/3200;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32575264;5995511;10.06.2011;15.06.2012;in Betrieb;57071534469;8;13.07.2021;LLUR SH, Abtl. 7;[54.1140799, 10.1258122];6163
Segeberg;Heidmoor;Typ Vestas V162 mit Gesamthöhe 200 m;Enercon E-115/4200;Vestas;125;150;;4200;kW Nennleist. Rotor.;32593647;6026527;;;im Gen.Verf.;57076437479;1;13.07.2021;LLUR SH, Abtl. 7;[54.3579506, 10.4793134];5877
Segeberg;Heidmoor;Typ Vestas V162 mit Gesamthöhe 200 m;Enercon E-101/3103;Vestas;125;150;;4200;kW Nennleist. Rotor.;32593393;6026177;;;im Gen.Verf.;57076437479;2;13.07.2021;LLUR SH, Abtl. 7;[54.3579506, 10.4793134];5877
Steinburg;Bahrenfleth;Vensys 100;Senvion 3.4 M104;Vestas;125;150;;4200;kW Nennleist. Rotor.;32593723;6025972;;;im Gen.Verf.;57076437479;3;13.07.2021;LLUR SH, Abtl. 7;[54.3579506, 10.4793134];5877
Steinburg;Bahrenfleth;Vensys 100;Senvion 3.4 M114;Vestas;125;150;;4200;kW Nennleist. Rotor.;32593880;6026823;;;im Gen.Verf.;57076437479;4;13.07.2021;LLUR SH, Abtl. 7;[54.3579506, 10.4793134];5877
Steinburg;Bahrenfleth;Vensys 100;Senvion 3.4 M122;Vestas;125;150;;4200;kW Nennleist. Rotor.;32593975;6026262;;;im Gen.Verf.;57076437479;5;13.07.2021;LLUR SH, Abtl. 7;[54.3579506, 10.4793134];5877
Schleswig-Flensburg;Lindewitt;Vensys 112;Senvion 3.4 M140;Enercon;42;40,3;;500;kW Nennleist. Rotor.;32593131;6027115;28.05.1993;08.03.1995;in Betrieb;57078504267;1;13.07.2021;LLUR SH, Abtl. 7;[54.3873098, 10.4240224];2564
Nordfriesland;Uelvesbüll;Vensys 115-4,1;Nordex N117/97800;Enercon;42;40,3;;500;kW Nennleist. Rotor.;32593277;6026971;28.05.1993;07.03.1995;in Betrieb;57078504267;2;13.07.2021;LLUR SH, Abtl. 7;[54.3873098, 10.4240224];2564
Nordfriesland;Uelvesbüll;Vensys 115-4,1MW;Nordex N117/98400;Tacke;60;46;;600;kW Nennleist. Rotor.;32587712;6005918;05.11.1997;09.05.1998;in Betrieb;57084530005;1;13.07.2021;LLUR SH, Abtl. 7;[54.1783792, 10.295374];6163
Nordfriesland;Uelvesbüll;Vensys 115-4,1MW;Nordex N117/99000;Tacke;60;46;;600;kW Nennleist. Rotor.;32588151;6006029;05.12.1997;09.05.1998;in Betrieb;57084530005;2;13.07.2021;LLUR SH, Abtl. 7;[54.1783792, 10.295374];6163
Dithmarschen;Trennewurth;Vensys 70   ;REpower MM 135;Tacke;60;46;;600;kW Nennleist. Rotor.;32588237;6005735;05.11.1997;09.05.1998;in Betrieb;57084530005;3;13.07.2021;LLUR SH, Abtl. 7;[54.1783792, 10.295374];6163
Nordfriesland;Ahrenshöft;Vensys 77;Enercon E-66/1500;Tacke;60;46;;600;kW Nennleist. Rotor.;32587977;6005700;05.11.1997;09.05.1998;in Betrieb;57084530005;4;13.07.2021;LLUR SH, Abtl. 7;[54.1783792, 10.295374];6163
Schleswig-Flensburg;Süderbrarup;Vensys 77;Enercon E-66/1800;Siemens;115 m;170 m ;;6200;kW Nennleist. Rotor.;32556959;6031102;;;im Gen.Verf.;58004168340;1;13.07.2021;LLUR SH, Abtl. 7;[54.4337876, 9.8718523];2564
Schleswig-Flensburg;Süderbrarup;Vensys 77;Enercon E-66/2000;Siemens;115 m;170 m ;;6200;kW Nennleist. Rotor.;32555085;6031019;;;im Gen.Verf.;58004168340;2;13.07.2021;LLUR SH, Abtl. 7;[54.4337876, 9.8718523];2564
Schleswig-Flensburg;Ellingstedt;Vensys 77-205;Vestas V 66/38750;Vestas;112;136;"HZ /dB(A) | 63/86,5 | 125/94,2 | 250/98,9 | 500/100,7 | 1000/99,6 | 2000/95,5 | 4000/88,6 | 8000/78,5 | SLP=105,6 dB(A)	
";4200;kW Nennleist. Rotor.;32553395;5995666;17.12.2019;;vor Inbetriebnahme;58009171577;1;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Schleswig-Flensburg;Ellingstedt;Vensys 77-206;Vestas V 66/39100;Vestas;112;136;"HZ /dB(A) | 63/84,6 | 125/92,3 | 250/97 | 500/98,8 | 1000/97,7 | 2000/93,6 | 4000/86,7 | 8000/76,6 | SLP=103,7 dB(A)	
";4200;kW Nennleist. Rotor.;32553028;5995232;17.12.2019;;vor Inbetriebnahme;58009171577;2;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Schleswig-Flensburg;Ellingstedt;Vensys 77-VS203;Vestas V136/3450;Vestas;112;136;"HZ /dB(A) | 63/86,5 | 125/94,2 | 250/98,9 | 500/100,7 | 1000/99,6 | 2000/95,5 | 4000/88,6 | 8000/78,5 | SLP=105,6 dB(A)	
";4200;kW Nennleist. Rotor.;32553545;5995224;17.12.2019;;vor Inbetriebnahme;58009171577;3;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Schleswig-Flensburg;Ellingstedt;Vensys 77-VS204;Vestas V136/4000;Vestas;112;136;"HZ /dB(A) | 63/86,5 | 125/94,2 | 250/98,9 | 500/100,7 | 1000/99,6 | 2000/95,5 | 4000/88,6 | 8000/78,5 | SLP=105,6 dB(A)	
";4200;kW Nennleist. Rotor.;32553285;5994772;17.12.2019;;vor Inbetriebnahme;58009171577;4;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Nordfriesland;Uelvesbüll;Vensys115-4,1MW;Vestas V136/4200;Vestas;"105	";150;;5600;kW Nennleist. Rotor.;32556082;5993168;;;im Gen.Verf.;58009171578;1;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Nordfriesland;Uelvesbüll;Vensys115-4,1MW;REpower 3.4M157;Vestas;105;150;;5600;kW Nennleist. Rotor.;32555854;5992862;;;im Gen.Verf.;58009171578;2;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Nordfriesland;Uelvesbüll;Vensys115-4,1MW;Senvion 3.2M962;Vestas;105;150;;5600;kW Nennleist. Rotor.;32555784;5992516;;;im Gen.Verf.;58009171578;3;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Dithmarschen;Albersdorf;Vestas  V112 3.3;Senvion 3.2M970;Vestas;105;150;;5600;kW Nennleist. Rotor.;32555643;5993140;;;im Gen.Verf.;58009171578;4;13.07.2021;LLUR SH, Abtl. 7;[54.0781049, 9.7910202];19171
Nordfriesland;Braderup;Vestas V 112;Vestas V133;Enercon;126;147;"HZ /dB(A) | 63/82,4 | 125/89,1 | 250/93,6 | 500/97,2 | 1000/97,6 | 2000/95,7 | 4000/91,6 | 8000/84,6 | SLP=103 dB(A)	
";5000;kW Nennleist. Rotor.;32523126;5996148;29.03.2021;;vor Inbetriebnahme;58013174431;1;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Braderup;Vestas V 112;Siemens SWT 3.0-166;Enercon;126;147;"HZ /dB(A) | 63/81,6 | 125/88,1 | 250/92,5 | 500/96,1 | 1000/96,6 | 2000/94,8 | 4000/90,7 | 8000/83,6 | SLP=101,9 dB(A)	
";5000;kW Nennleist. Rotor.;32523121;5995586;29.03.2021;;vor Inbetriebnahme;58013174431;2;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Braderup;Vestas V 112;Enercon E-138/4253;Enercon;126;147;"HZ /dB(A) | 63/80,9 | 125/87,1 | 250/91 | 500/94,2 | 1000/95,4 | 2000/94 | 4000/89,5 | 8000/82,3 | SLP=100,6 dB(A)	
";5000;kW Nennleist. Rotor.;32523513;5995657;29.03.2021;;vor Inbetriebnahme;58013174431;3;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Braderup;Vestas V 112;NEG Micon NM 64C/1553;Enercon;135;115;"HZ /dB(A) | 63/83,2 | 125/88,6 | 250/91,4 | 500/93,5 | 1000/94,7 | 2000/95,3 | 4000/90,5 | 8000/74,4 | SLP=100,8 dB(A)	
";4200;kW Nennleist. Rotor.;32524084;5996320;29.03.2021;;vor Inbetriebnahme;58013174432;1;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Tinningstedt;Vestas V 112;NEG Micon NM 72C/1553;Enercon;135;126;"HZ /dB(A) | 63/82,3 | 125/87,7 | 250/90,3 | 500/92 | 1000/91,6 | 2000/89,4 | 4000/80,7 | 8000/59 | SLP=97,7 dB(A)	
";4000;kW Nennleist. Rotor.;32523216;5996491;29.03.2021;;vor Inbetriebnahme;58013174432;2;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Tinningstedt;Vestas V 112;Enercon E-126/3500;Enercon;67;66;102 dB(A);1500;kW Nennleist. Rotor.;32524010;5996557;05.08.2002;29.11.2002;in Betrieb;58013520010;2;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Steinburg;Looft;Vestas V 112;Enercon E-126/4000;Enercon;67;66;102 dB(A);1500;kW Nennleist. Rotor.;32524087;5996382;05.08.2002;25.11.2002;in Betrieb;58013520010;3;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Braderup;Vestas V 117;Enercon E-126/7500;Enercon;65;70;103,4 dB(A) / 100,5 dB(A);1800;kW Nennleist. Rotor.;32523824;5996706;05.08.2002;08.12.2002;in Betrieb;58013520010;5;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Klixbüll;Vestas V 117;Vestas V150/152600;Enercon;64;71;104,5 dB(A) / 102,8 dB(A);2300;kW Nennleist. Rotor.;32522870;5996509;25.03.2010;01.12.2010;in Betrieb;58013520010;6;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Nordfriesland;Tinningstedt;Vestas V 117;Vestas V150/154000;Enercon;104;92;105,0/103,0;2350;kW Nennleist. Rotor.;32523661;5996523;23.09.2014;18.06.2015;in Betrieb;58013520010;7;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Rendsburg-Eckernförde;Loop;Vestas V 117;Tacke TW 653;Enercon;104;92;105,0/103,0;2350;kW Nennleist. Rotor.;32523783;5996288;23.09.2014;23.06.2015;in Betrieb;58013520010;8;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Rendsburg-Eckernförde;Loop;Vestas V 117;Enercon E-70 E4/34400;Enercon;104;92;105 dB(A) / 104 dB(A);2350;kW Nennleist. Rotor.;32522983;5996726;23.09.2014;25.06.2015;in Betrieb;58013520010;9;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Stormarn;Lasbek;Vestas V 117;Enercon E-70 E4/34700;Enercon;104;92;105,0/104,0;2350;kW Nennleist. Rotor.;32524188;5996753;16.10.2014;18.06.2015;in Betrieb;58013520022;1;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Rendsburg-Eckernförde;Bendorf;Vestas V 136;Vestas V112/3000;Enercon;104;92;105,0/103,0;2350;kW Nennleist. Rotor.;32523897;5996049;12.05.2015;08.12.2015;in Betrieb;58013520022;2;13.07.2021;LLUR SH, Abtl. 7;[54.1333, 9.35];2429
Rendsburg-Eckernförde;Bendorf;Vestas V 136;Vestas V112/3075;Enercon;104;92;105,0/103,0;2350;kW Nennleist. Rotor.;32522856;5995881;18.05.2015;23.12.2015;in Betrieb;58013520023;1;13.07.2021;LLUR SH, Abtl. 7;[54.1, 9.33333];2429
Rendsburg-Eckernförde;Bendorf;Vestas V 136;Vestas V112/3300;Vestas;112;136;"HZ /dB(A) | 63/83 | 125/90,5 | 250/95,1 | 500/96,9 | 1000/95,8 | 2000/91,8 | 4000/85 | 8000/75,3 | SLP=101,8 dB(A)	
";4200;kW Nennleist. Rotor.;32525243;5994486;31.08.2020;;vor Inbetriebnahme;58014175016;4;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Rendsburg-Eckernförde;Bendorf;Vestas V 136;Vestas V112/3450;Vestas;112;136;"HZ /dB(A) | 63/85,7 | 125/93,4 | 250/98,1 | 500/99,9 | 1000/98,9 | 2000/94,7 | 4000/87,8 | 8000/77,7 | SLP=104,8 dB(A)	
";4200;kW Nennleist. Rotor.;32525714;5994610;31.08.2020;;vor Inbetriebnahme;58014175016;5;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Rendsburg-Eckernförde;Loop;Vestas V 136;Repower 3.2M168;Vestas;112;136;Nachtbetrieb unzulÃƒÂƒÃ‚Â¤ssig;4200;kW Nennleist. Rotor.;32524284;5994832;31.08.2020;;vor Inbetriebnahme;58014175016;6;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Grube;Vestas V 136 4.2 MW;Enercon E-82/2000;Vestas;112;136;"HZ /dB(A) | 63/85,2 | 125/92,9 | 250/97,6 | 500/99,4 | 1000/98,3 | 2000/94,2 | 4000/87,3 | 8000/77,2 | SLP=104,3 dB(A)	
";4200;kW Nennleist. Rotor.;32524921;5995051;31.08.2020;;vor Inbetriebnahme;58014175016;7;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Grube;Vestas V 136 4.2 MW;Enercon E-82/2300;Vestas;137;126;"HZ /dB(A) | 63/84,1 | 125/91 | 250/97,3 | 500/99,7 | 1000/100 | 2000/95,9 | 4000/88,9 | 8000/69,9 | SLP=104,9 dB(A)	
";3600;kW Nennleist. Rotor.;32525883;5995288;07.02.2020;;vor Inbetriebnahme;58014175017;4;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Grube;Vestas V 136 4.2 MW;Enercon E-82/2350;Siemens;102,5;155;;6600;kW Nennleist. Rotor.;32522168;5992012;;;im Gen.Verf.;58014175019;1;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Plön;Laboe;Vestas V 39, S-Nr. V 9404;Enercon E-82/3000;Siemens;102,5;155;;6600;kW Nennleist. Rotor.;32522630;5991936;;;im Gen.Verf.;58014175019;2;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Süsel;Vestas V 42, S-Nr.V 7410;Enercon E-115/3000;Vestas;112;136;;4200;kW Nennleist. Rotor.;32524628;5994820;;;im Gen.Verf.;58014175020;1;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Süsel;Vestas V 42, S-Nr.V 7411;Enercon E-115/3200;Vestas;112;136;;4200;kW Nennleist. Rotor.;32525614;5994347;;;im Gen.Verf.;58014175020;2;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Süsel;Vestas V 42, S-Nr.V 7412;Enercon E-115/4200;Enercon;135,4;101;106 dB(A) / 102 dB(A);3000;kW Nennleist. Rotor.;32523231;5994240;31.10.2013;30.12.2014;in Betrieb;58014518508;1;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Steinburg;Büttel;Vestas V 44;Enercon E-101/3104;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32523629;5994236;31.10.2013;01.12.2014;in Betrieb;58014518508;2;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Neukirchen;Vestas V 44, S-Nr.V 2140;Senvion 3.4 M104;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32523365;5993919;31.10.2013;01.12.2014;in Betrieb;58014518508;5;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-10-2197;Senvion 3.4 M114;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32524049;5994388;31.10.2013;14.11.2014;in Betrieb;58014518510;3;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-11-2201;Senvion 3.4 M122;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32524862;5994543;31.10.2013;14.11.2014;in Betrieb;58014518510;4;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-1-2192;Senvion 3.4 M140;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32523900;5993971;31.10.2013;21.10.2014;in Betrieb;58014518510;6;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-12-2194;Nordex N117/99600;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32524416;5994278;31.10.2013;14.11.2014;in Betrieb;58014518510;7;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-13-2196;Nordex N117/100200;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32523908;5993601;31.10.2013;26.11.2014;in Betrieb;58014518510;8;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-2-2193;Nordex N117/100800;Enercon;135,4;101;106 dB(A);3000;kW Nennleist. Rotor.;32523435;5993653;31.10.2013;15.12.2014;in Betrieb;58014518511;9;13.07.2021;LLUR SH, Abtl. 7;[54.0857417, 9.3838689];2429
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-3-2195;REpower MM 136;Vestas;94;112;104,9 dB(A);3000;kW Nennleist. Rotor.;32552682;6007123;24.05.2012;12.11.2013;in Betrieb;58021176460;1;13.07.2021;LLUR SH, Abtl. 7;[54.215784, 9.7940518];2303
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-4-2189;Enercon E-66/1500;Vestas;94;112;104,9 dB(A);3000;kW Nennleist. Rotor.;32552492;6006799;24.05.2012;02.12.2013;in Betrieb;58021176460;2;13.07.2021;LLUR SH, Abtl. 7;[54.215784, 9.7940518];2303
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-5-2188;Enercon E-66/1800;Vestas;94;112;104,9 dB(A);3000;kW Nennleist. Rotor.;32552908;6006806;24.05.2012;02.12.2013;in Betrieb;58021176460;3;13.07.2021;LLUR SH, Abtl. 7;[54.215784, 9.7940518];2303
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-6-2190;Enercon E-66/2000;Nordex;125;149;"HZ /dB(A) | 63/87,8 | 125/94 | 250/97,7 | 500/100,3 | 1000/101 | 2000/98,5 | 4000/90,9 | 8000/82,9 | SLP=106,1 dB(A)	
";4500;kW Nennleist. Rotor.;32548666;6009545;06.05.2020;;vor Inbetriebnahme;58021176461;1;13.07.2021;LLUR SH, Abtl. 7;[54.215784, 9.7940518];2303
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-7-2191;Vestas V 66/39450;Nordex;125;133;"HZ /dB(A) | 63/88,9 | 125/94,6 | 250/96,9 | 500/97,7 | 1000/99,5 | 2000/100 | 4000/97,7 | 8000/87,1 | SLP=106 dB(A)	
";4800;kW Nennleist. Rotor.;32548938;6009366;06.05.2020;;vor Inbetriebnahme;58021176461;2;13.07.2021;LLUR SH, Abtl. 7;[54.215784, 9.7940518];2303
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-8-2199;Vestas V 66/39800;Nordex;105;149;"HZ /dB(A) | 63/87,8 | 125/94 | 250/97,7 | 500/100,3 | 1000/101 | 2000/98,5 | 4000/90,9 | 8000/82,9 | SLP=106,1 dB(A)	
";4500;kW Nennleist. Rotor.;32549544;6009362;06.05.2020;;vor Inbetriebnahme;58021176461;3;13.07.2021;LLUR SH, Abtl. 7;[54.215784, 9.7940518];2303
Ostholstein;Ratekau;Vestas V 44, S-Nr.V-9-2198;Vestas V136/3450;Nordex;105;149;"HZ /dB(A) | 63/85,8 | 125/92 | 250/95,7 | 500/98,3 | 1000/99 | 2000/96,5 | 4000/88,9 | 8000/80,9 | SLP=104,1 dB(A)	
";4500;kW Nennleist. Rotor.;32548849;6009009;06.05.2020;;vor Inbetriebnahme;58021176461;4;13.07.2021;LLUR SH, Abtl. 7;[54.215784, 9.7940518];2303
Ostholstein;Heringsdorf;Vestas V 47, S-Nr. V 1817;Vestas V136/4000;REpower;100;100;104,8/104,8;2000;kW Nennleist. Rotor.;32554786;6023146;25.07.2014;24.07.2015;in Betrieb;58026180686;1;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Heringsdorf;Vestas V 47, S-Nr. V 1818;Vestas V136/4200;REpower;100;100;104,8 dB(A);2000;kW Nennleist. Rotor.;32555187;6023218;25.07.2014;10.07.2015;in Betrieb;58026180686;2;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Heringsdorf;Vestas V 47, S-Nr. V 1819;REpower 3.4M158;REpower;100;100;104,8 dB(A);2000;kW Nennleist. Rotor.;32555602;6023155;25.07.2014;16.06.2015;in Betrieb;58026180686;3;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Heringsdorf;Vestas V 47, S-Nr. V 1820;Senvion 3.2M978;REpower;100;100;104,8/104,8;2000;kW Nennleist. Rotor.;32556072;6023057;25.07.2014;01.07.2015;in Betrieb;58026180686;4;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Fehmarn;Vestas V 47, S-Nr.V 16794;Senvion 3.2M986;REpower;100;100;104,8 dB(A);2000;kW Nennleist. Rotor.;32555815;6022703;25.07.2014;18.06.2015;in Betrieb;58026180686;5;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Riepsdorf;Vestas V 47, S-Nr.V 1821;Vestas V134;REpower;100;100;104,8/104,8;2000;kW Nennleist. Rotor.;32555501;6022388;25.07.2014;20.07.2015;in Betrieb;58026180686;6;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Riepsdorf;Vestas V 47, S-Nr.V 1822;Siemens SWT 3.0-167;REpower;100;100;104,8 dB(A);2000;kW Nennleist. Rotor.;32555155;6022339;25.07.2014;09.06.2015;in Betrieb;58026180686;7;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Riepsdorf;Vestas V 47, S-Nr.V 1823;Enercon E-138/4254;REpower;100;100;104,8 dB(A);2000;kW Nennleist. Rotor.;32556259;6022738;25.07.2014;29.05.2015;in Betrieb;58026180687;1;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Riepsdorf;Vestas V 47, S-Nr.V 1824;NEG Micon NM 64C/1554;REpower;100;100;104,8 dB(A);2000;kW Nennleist. Rotor.;32556033;6022498;25.07.2014;28.05.2015;in Betrieb;58026180687;2;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Ostholstein;Riepsdorf;Vestas V 47, S-Nr.V 1825;NEG Micon NM 72C/1554;REpower;100;100;104,8 dB(A);2000;kW Nennleist. Rotor.;32555825;6022249;25.07.2014;07.05.2015;in Betrieb;58026180687;3;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
