Datum;SH_Netze_;HH_NETZ_Hamburg;STW Nordfriesland_Niebüll;STW Nordfriesland Netz_Leck;STW Nordfriesland Netz_Bredstedt;EX Satrup H.N. Clausen_;STW Husum Netz_Husum;Schleswig STW_Schleswig;Stw Eckernförde_Eckernförde;STW Heide _Heide; GETEC net_;Stw Rendsburg_Rendsburg;stw Nortorf_Nortorf;stw Itzehoe_Itzehoe;stw Wilster_Wilster;stw Brunsbüttel_Brunsbüttel;Covestro Brunsbüttel Energie_Covestro Brunsbüttel Energie;Stw Glückstadt_Glückstadt;Stw Elmshorn_Elmshorn;Stw Wedel_Wedel;Stw Barmstedt_Bramstedt;Stw Tornesch netz_Tornesch;Stw Pinneberg_Pinneberg;Stw Quickborn_Quickborn;Stw Norderstedt_Norderstedt;Stw Kaltenkirchen_Kaltenkirchen;STw Bad Bramstedt netz_Bad Bramstedt;e-Werk Sachsenwald Reinbeck_Reinbeck;Stw Geesthacht_Geesthacht;Vers. Betr. Elbe_Lauenburg;Vers. Betr. Elbe_Boizenburg;Vers. Betr. Elbe_Amt Lütau;Vereinigte Stadtwerke Netz OD z.b._Mölln, Ratzeburg, BadOldesloe, Nusse, Reinfeld;Energieversorgung Sylt_Sylt;ews-Netz_Bad Segeberg;TraveNetz_Travemünde;Westnetz (scharbeutz)_Scharbeutz;Stw Neustadt in Holstein_Neustadt;Stw Oldenburg in Holstein_Oldenburg;Versorgungsbetr. Bordesholm_Bordesholm;SW Kiel Netz_Kiel;Stw Schwentinental_Schwentinental;Gemeine Schönkirchen_Schönkirchen;Gemeinde Heikendorf_Heikendorf;Versorgungsbetr. Kronshagen_Kronshagen;Flensburg _Flensburg 
10.10.2020 19:00;519514,10;1323572,00;12537,00;7855,00;6099,75;20159,25;20159,25;9679,59;20159,25;11333,50;20159,25;9679,59;3416,10;49676,00;5121,00;22664,00;11963,00;12950,00;20487,10;17656,80;16107,00;16107,00;17656,80;30604,50;7488,55;14919,42;20674,00;7488,55;14690,11;11786,75;11963,00;1308,75;23158,50;67567,00;22369,00;100579,00;10895,00;20674,00;10895,00;10895,00;195350,00;7412,77;3003,52;3003,52;1764,00;89941,17
10.10.2020 20:00;467794,20;956821,00;11628,75;7166,50;5519,50;19051,00;19051,00;8791,97;19051,00;11350,75;19051,00;8791,97;3132,22;45218,00;4449,00;21539,00;10882,25;11562,00;18886,78;15838,19;14751,00;14751,00;15838,19;28262,50;6729,71;13921,48;18611,75;6729,71;13522,11;10948,50;10882,25;1170,25;20986,75;67233,00;20401,00;102090,00;10142,25;18611,75;10142,25;10142,25;197295,00;5823,49;2688,43;2688,43;1536,00;79137,45
10.10.2020 21:00;416110,00;890534,00;10472,75;6015,50;4725,75;17090,75;17090,75;7831,68;17090,75;11489,25;17090,75;7831,68;2630,86;41180,00;3965,00;20043,00;10187,00;10287,00;16539,03;14172,01;13341,00;13341,00;14172,01;25548,00;6036,65;12461,21;17716,50;6036,65;12584,82;10046,25;10187,00;1023,75;18677,75;62389,00;18518,00;91552,00;9546,25;17716,50;9546,25;9546,25;192102,50;5122,91;2472,38;2472,38;1371,00;69774,95
10.10.2020 22:00;371727,60;850552,00;9382,50;5558,25;4165,75;14454,50;14454,50;6899,09;14454,50;11453,00;14454,50;6899,09;2514,52;37925,00;3472,00;19030,00;9135,75;9457,00;14731,14;12535,38;12116,00;12116,00;12535,38;23239,75;5518,05;10676,80;15254,25;5518,05;11466,36;9050,25;9135,75;985,00;17462,50;54534,00;16457,00;81561,00;8107,50;15254,25;8107,50;8107,50;190157,50;4632,71;2144,14;2144,14;1201,00;61711,14
10.10.2020 23:00;326197,60;902299,00;8388,25;4898,75;3656,25;11913,25;11913,25;5960,05;11913,25;12027,33;11913,25;5960,05;2206,76;34240,00;3051,00;17574,00;8060,00;7961,00;13001,39;10681,17;10763,00;10763,00;10681,17;20899,25;5112,23;8936,65;13015,00;5112,23;10068,77;7979,00;8060,00;836,75;15176,00;46976,00;13967,00;75443,00;7269,75;13015,00;7269,75;7269,75;143497,50;3931,19;1807,84;1807,84;1059,00;54358,71
11.10.2020 00:00;308489,00;1147678,00;7560,75;4105,75;3294,75;11323,00;11323,00;5228,37;11323,00;11343,75;11323,00;5228,37;1913,90;30452,00;2718,00;16983,00;7099,00;6894,00;11126,11;9208,34;9675,00;9675,00;9208,34;18182,75;4635,24;8275,68;11422,00;4635,24;9277,94;6971,00;7099,00;682,25;12979,75;39665,00;12614,00;67644,00;5867,50;11422,00;5867,50;5867,50;107035,00;3683,74;1523,14;1523,14;945,00;47779,47
11.10.2020 01:00;289992,30;1097052,00;6905,00;3772,00;3016,50;9463,50;9463,50;4785,79;9463,50;10255,25;9463,50;4785,79;1812,96;28011,00;2628,00;16301,00;6606,75;6162,00;9736,92;8273,22;8774,00;8774,00;8273,22;16368,00;4336,42;7124,65;10750,25;4336,42;8721,33;6397,50;6606,75;636,50;12088,50;34903,00;11994,00;60647,00;5810,25;10750,25;5810,25;5810,25;93930,00;3426,49;1371,69;1371,69;921,00;43785,96
11.10.2020 02:00;279530,40;1066834,00;6818,50;3553,75;2867,50;9274,50;9274,50;4629,44;9274,50;9019,00;9274,50;4629,44;1785,96;27170,00;2336,00;16136,00;6600,50;5835,00;8989,49;7673,01;8316,00;8316,00;7673,01;15353,00;4233,71;6951,97;10111,50;4233,71;8348,35;6052,25;6600,50;622,75;11658,25;31083,00;11354,00;57445,00;5512,50;10111,50;5512,50;5512,50;85705,00;3430,63;1306,00;1306,00;820,00;41315,63
11.10.2020 03:00;274779,60;984327,00;6908,25;3508,50;2766,00;8602,50;8602,50;4508,30;8602,50;8091,50;8602,50;4508,30;1747,79;26308,00;2280,00;16122,00;6225,50;5780,00;8528,50;7459,64;7996,00;7996,00;7459,64;14717,50;4164,38;6555,40;9773,25;4164,38;8504,15;5976,50;6225,50;618,00;11625,75;28289,00;11401,00;54032,00;5436,50;9773,25;5436,50;5436,50;82690,00;3344,99;1296,47;1296,47;803,00;39947,48
11.10.2020 04:00;274799,30;956883,00;6873,25;3631,50;2700,50;9256,00;9256,00;4469,61;9256,00;7219,25;9256,00;4469,61;1766,79;26162,00;2470,00;15912,00;6349,25;5787,00;8423,00;7509,18;7896,00;7896,00;7509,18;14804,00;4154,53;6862,80;9820,75;4154,53;7971,80;6051,25;6349,25;626,00;11781,50;27272,00;11818,00;53098,00;5542,75;9820,75;5542,75;5542,75;82032,50;3358,47;1317,55;1317,55;869,00;40012,57
11.10.2020 05:00;286974,90;1059804,00;7292,00;3823,75;3021,25;9685,00;9685,00;4667,26;9685,00;6597,75;9685,00;4667,26;1904,16;26776,00;2563,00;15889,00;6649,00;6232,00;8794,34;7971,50;8050,00;8050,00;7971,50;15479,75;4202,02;7176,13;10381,00;4202,02;7807,94;6105,00;6649,00;650,50;12343,00;27667,00;12333,00;53195,00;5808,25;10381,00;5808,25;5808,25;82577,50;3485,27;1349,52;1349,52;900,00;41216,12
11.10.2020 06:00;304924,60;1044682,00;7761,50;4450,25;3240,25;9614,00;9614,00;5041,35;9614,00;6210,00;9614,00;5041,35;2056,67;29138,00;2774,00;15941,00;7254,75;6476,00;9628,84;9206,97;8575,00;8575,00;9206,97;16596,50;4270,39;7327,68;11577,00;4270,39;8429,26;6552,75;7254,75;668,50;13224,75;29799,00;13254,00;54870,00;6530,25;11577,00;6530,25;6530,25;84205,00;3730,45;1528,17;1528,17;970,00;43565,35
11.10.2020 07:00;327743,70;1093203,00;8286,50;4856,75;3615,00;11731,25;11731,25;5584,76;11731,25;6058,00;11731,25;5584,76;2161,50;31853,00;3087,00;17064,00;8024,50;7498,00;10481,61;10524,13;9120,00;9120,00;10524,13;18123,00;4419,84;8658,01;13017,25;4419,84;8734,41;7138,75;8024,50;789,50;14193,75;34942,00;14206,00;57571,00;8032,00;13017,25;8032,00;8032,00;87575,00;4075,88;1689,81;1689,81;1076,00;48305,44
11.10.2020 08:00;362058,10;1147103,00;8537,00;5506,50;4109,75;14358,00;14358,00;6339,75;14358,00;6039,50;14358,00;6339,75;2323,80;35108,00;3263,00;17783,00;9571,50;8642,00;11977,87;12382,42;10448,00;10448,00;12382,42;20698,75;4776,88;10348,88;14929,50;4776,88;9545,59;8282,25;9571,50;1012,75;16480,50;39267,00;15678,00;63202,00;7208,50;14929,50;7208,50;7208,50;95417,50;4715,63;2034,37;2034,37;1115,00;57039,87
11.10.2020 09:00;391794,90;1244280,00;9625,25;5715,25;3099,75;16457,50;16457,50;7243,12;16457,50;6404,00;16457,50;7243,12;2482,92;38949,00;3740,00;20129,00;10577,50;10293,00;13742,22;13873,10;11220,00;11220,00;13873,10;23053,50;5345,96;11850,31;16351,50;5345,96;10542,64;9371,50;10577,50;1132,50;18604,25;49519,00;17452,00;71473,00;7144,50;16351,50;7144,50;7144,50;106515,00;5593,25;2291,93;2291,93;1266,00;66370,02
11.10.2020 10:00;403088,80;1311112,00;6399,50;5580,75;2763,75;18353,50;18353,50;7488,81;18353,50;7806,75;18353,50;7488,81;2548,18;42044,00;4294,00;20359,00;11074,75;11381,00;16037,94;14879,89;12872,00;12872,00;14879,89;25613,00;5791,42;12921,16;17136,50;5791,42;11244,48;10105,50;11074,75;1171,50;19782,50;56661,00;18962,00;78623,00;8025,75;17136,50;8025,75;8025,75;120985,00;6098,30;2453,43;2453,43;1463,00;73400,45
11.10.2020 11:00;400845,10;1333489,00;4298,75;4297,00;1041,50;19852,50;19852,50;7540,61;19852,50;9882,75;19852,50;7540,61;2506,01;44273,00;4231,00;19929,00;12121,00;11788,00;17417,63;15288,11;13746,00;13746,00;15288,11;26594,75;6263,00;13696,56;16299,75;6263,00;11464,77;10465,00;12121,00;1175,25;20283,75;56894,00;20160,00;83558,00;7288,25;16299,75;7288,25;7288,25;131092,50;6137,14;2613,01;2613,01;1370,00;80559,55
11.10.2020 12:00;404004,20;1298747,00;6248,00;2433,75;2027,75;20038,00;20038,00;7539,44;20038,00;12234,50;20038,00;7539,44;2577,35;43901,00;3496,00;18244,00;11350,25;11389,00;18100,58;15395,49;14283,00;14283,00;15395,49;27350,25;6630,19;13788,72;17467,00;6630,19;11980,58;10859,00;11350,25;1108,25;20678,75;55227,00;21148,00;85768,00;6623,50;17467,00;6623,50;6623,50;135052,50;6344,10;2660,98;2660,98;1029,00;79113,21
11.10.2020 13:00;393242,70;1360499,00;2405,25;1936,00;1515,75;18227,50;18227,50;7062,05;18227,50;12837,25;18227,50;7062,05;2443,16;42145,00;3414,00;17451,00;10743,25;10623,00;17813,91;15051,49;14263,00;14263,00;15051,49;26971,00;6608,79;12644,78;17288,75;6608,79;11435,43;10937,50;10743,25;1098,50;20200,50;53104,00;20123,00;87119,00;7912,00;17288,75;7912,00;7912,00;137165,00;6043,19;2538,18;2538,18;1037,00;75331,96
11.10.2020 14:00;382678,30;1356743,00;2433,00;1958,50;305,50;18231,00;18231,00;6756,87;18231,00;13009,50;18231,00;6756,87;2287,21;39909,00;3257,00;15633,00;10328,75;10095,00;17045,60;14654,12;13781,00;13781,00;14654,12;26787,75;6466,39;12493,94;16023,25;6466,39;11181,12;10361,25;10328,75;1086,00;19359,50;50806,00;20020,00;85889,00;7592,50;16023,25;7592,50;7592,50;128320,00;6000,94;2366,56;2366,56;980,00;71254,37
11.10.2020 15:00;377783,90;1334861,00;3714,50;2588,75;907,75;17274,75;17274,75;6576,36;17274,75;13107,33;17274,75;6576,36;2277,12;36931,00;2819,00;15699,00;10318,00;9524,00;15183,61;14580,26;12753,00;12753,00;14580,26;26146,50;6488,32;11925,55;16477,00;6488,32;11100,06;10383,25;10318,00;1071,75;19111,75;48870,00;19315,00;82169,00;6410,50;16477,00;6410,50;6410,50;123795,00;5806,42;2296,16;2296,16;801,00;67683,04
11.10.2020 16:00;400761,60;1306908,00;6473,50;3908,00;1605,00;16577,50;16577,50;7298,39;16577,50;12632,50;16577,50;7298,39;2368,78;39230,00;3436,00;18615,00;10468,50;9858,00;14509,12;14692,57;12158,00;12158,00;14692,57;24871,00;6324,25;11937,94;16838,75;6324,25;11120,75;10484,75;10468,50;1125,75;19489,00;48442,00;19268,00;82031,00;6349,50;16838,75;6349,50;6349,50;120497,50;6087,25;2258,51;2258,51;1100,00;68450,96
11.10.2020 17:00;450583,40;1327396,00;8651,50;5961,75;3831,50;19822,50;19822,50;8369,13;19822,50;12392,25;19822,50;8369,13;2739,19;43288,00;4238,00;19329,00;10847,00;11207,00;16742,40;15612,30;13806,00;13806,00;15612,30;26885,25;6420,46;14095,81;17332,75;6420,46;12018,81;10739,50;10847,00;1138,50;20923,00;52187,00;20290,00;82624,00;8727,00;17332,75;8727,00;8727,00;148102,50;6584,34;2564,09;2564,09;1420,00;75136,18
11.10.2020 18:00;513898,30;1407738,00;11913,75;7290,50;5585,25;19116,00;19116,00;8931,83;19116,00;12602,75;19116,00;8931,83;2962,59;48284,00;5121,00;21218,00;11672,75;12404,00;19228,31;17151,02;15562,00;15562,00;17151,02;29956,00;6846,04;14023,92;19714,75;6846,04;12990,65;11421,25;11672,75;1276,00;22740,25;58023,00;21462,00;87297,00;10702,00;19714,75;10702,00;10702,00;197340,00;7129,87;2796,28;2796,28;1760,00;84032,79
11.10.2020 19:00;520979,40;1286654,00;12169,25;7460,75;5800,50;19814,75;19814,75;9226,25;19814,75;12423,00;19814,75;9226,25;3066,20;48599,00;5024,00;23272,00;11788,25;12693,00;20378,52;17310,27;15955,00;15955,00;17310,27;30633,50;7069,14;14520,50;19551,50;7069,14;13282,11;11687,50;11788,25;1330,75;22660,75;63589,00;21236,00;94192,00;10628,75;19551,50;10628,75;10628,75;203500,00;7039,71;2918,14;2918,14;1732,00;85480,93
11.10.2020 20:00;470016,40;944421,00;11269,25;6673,50;5165,50;18155,00;18155,00;8265,72;18155,00;12326,50;18155,00;8265,72;2767,57;44119,00;4361,00;21955,00;11141,50;11208,00;18654,81;15734,77;14743,00;14743,00;15734,77;27817,25;6529,12;13210,36;17445,00;6529,12;12167,82;10552,50;11141,50;1165,25;20558,25;66782,00;19572,00;93830,00;9854,25;17445,00;9854,25;9854,25;203175,00;5704,09;2588,97;2588,97;1504,00;76472,54
11.10.2020 21:00;422701,40;901872,00;10185,75;5744,25;4567,50;16974,50;16974,50;7448,18;16974,50;12164,50;16974,50;7448,18;2380,93;39719,00;3829,00;20762,00;10231,50;9743,00;16204,39;13977,48;13181,00;13181,00;13977,48;25146,25;5988,18;12211,34;16638,00;5988,18;11456,83;9568,25;10231,50;1003,25;19125,75;60587,00;17986,00;86791,00;9283,00;16638,00;9283,00;9283,00;202175,00;5098,55;2354,33;2354,33;1323,00;67845,68
11.10.2020 22:00;382225,20;861967,00;8987,25;5070,75;4046,00;14404,25;14404,25;6421,91;14404,25;12523,25;14404,25;6421,91;2204,23;36469,00;3315,00;19410,00;9706,25;8754,00;14174,44;12492,85;11922,00;11922,00;12492,85;22443,25;5601,99;10413,08;14489,50;5601,99;10279,76;8692,50;9706,25;943,00;17767,50;52590,00;15914,00;79703,00;8013,50;14489,50;8013,50;8013,50;199252,50;4583,18;2025,35;2025,35;1148,00;60185,37
11.10.2020 23:00;341415,60;895418,00;7880,25;4348,75;3444,75;10711,50;10711,50;5498,41;10711,50;12357,33;10711,50;5498,41;1961,17;32412,00;2988,00;18237,00;8676,50;7397,00;12054,14;10763,85;10768,00;10768,00;10763,85;19733,75;4983,75;8104,95;12165,00;4983,75;9292,54;7647,00;8676,50;820,50;16052,50;45385,00;13593,00;76743,00;6449,50;12165,00;6449,50;6449,50;197730,00;3974,83;1687,28;1687,28;1039,00;51660,99
12.10.2020 00:00;315779,50;1153749,00;7263,00;3825,25;3137,50;10341,00;10341,00;4969,56;10341,00;10585,00;10341,00;4969,56;1798,91;29314,00;2609,00;18098,00;8508,75;6509,00;10231,31;9259,37;9813,00;9813,00;9259,37;17093,25;4675,67;7655,28;10599,50;4675,67;8664,76;6889,25;8508,75;671,75;14210,25;38134,00;12362,00;69306,00;6306,25;10599,50;6306,25;6306,25;129465,00;3684,18;1411,96;1411,96;915,00;45569,94
12.10.2020 01:00;298490,90;1105614,00;7001,50;3539,00;2920,75;9433,50;9433,50;4610,68;9433,50;9339,25;9433,50;4610,68;1763,71;27792,00;2421,00;17332,00;8491,00;5935,00;9097,50;8250,33;9293,00;9293,00;8250,33;15517,50;4504,11;7022,09;10069,25;4504,11;8384,28;6409,75;8491,00;636,25;13402,50;33186,00;11893,00;62700,00;5449,25;10069,25;5449,25;5449,25;93002,50;3501,48;1315,31;1315,31;891,00;42854,05
12.10.2020 02:00;296170,70;1042439,00;6995,50;3477,75;2712,50;8138,25;8138,25;4476,52;8138,25;8483,50;8138,25;4476,52;1639,11;27025,00;2388,00;16657,00;8140,25;5865,00;8563,25;7739,23;9031,00;9031,00;7739,23;14813,00;4434,47;6307,38;9902,50;4434,47;8153,47;6111,75;8140,25;613,75;13224,50;29705,00;11654,00;59488,00;5268,25;9902,50;5268,25;5268,25;88510,00;3463,04;1273,21;1273,21;917,00;41709,93
12.10.2020 03:00;305702,80;1087184,00;7060,25;3575,75;2710,25;9402,25;9402,25;4429,37;9402,25;7584,25;9402,25;4429,37;1649,00;27532,00;2460,00;16833,00;8359,25;6003,00;8447,28;7489,05;9279,00;9279,00;7489,05;14839,75;4448,48;6915,81;9825,00;4448,48;8312,53;6160,00;8359,25;602,00;13151,25;27610,00;11679,00;58676,00;5224,00;9825,00;5224,00;5224,00;86267,50;3459,92;1295,05;1295,05;945,00;42072,73
12.10.2020 04:00;327356,00;1100442,00;7402,00;3876,25;2946,00;9724,75;9724,75;4785,62;9724,75;6685,25;9724,75;4785,62;1732,33;28519,00;2610,00;17121,00;8977,75;6377,00;8910,00;7331,45;9900,00;9900,00;7331,45;15426,75;4705,29;7255,19;10232,25;4705,29;8580,10;6698,50;8977,75;670,75;13828,00;26767,00;12380,00;58455,00;5803,00;10232,25;5803,00;5803,00;86577,50;3544,22;1366,36;1366,36;1008,00;44390,12
12.10.2020 05:00;382292,10;1195330,00;8551,75;4657,25;3653,25;11413,75;11413,75;5440,29;11413,75;6172,75;11413,75;5440,29;2033,46;32177,00;2947,00;18085,00;10406,75;7680,00;10327,35;7583,38;11200,00;11200,00;7583,38;17753,25;5368,13;8427,02;12116,50;5368,13;9687,82;7871,75;10406,75;737,50;16727,75;27498,00;14102,00;62384,00;6465,75;12116,50;6465,75;6465,75;90757,50;4001,34;1535,38;1535,38;1117,00;51926,12
12.10.2020 06:00;465560,30;1321752,00;10368,25;6525,25;4610,75;14624,75;14624,75;7010,42;14624,75;6006,75;14624,75;7010,42;2379,27;39166,00;4085,00;20254,00;13091,50;9356,00;12965,64;8233,02;14638,00;14638,00;8233,02;22174,00;7096,26;10817,58;15724,75;7096,26;11388,47;10172,25;13091,50;834,75;21383,25;31428,00;17168,00;71712,00;7945,25;15724,75;7945,25;7945,25;122310,00;4715,85;1860,44;1860,44;1580,00;65816,54
12.10.2020 07:00;537690,90;1478673,00;12488,50;7631,75;5254,50;18392,00;18392,00;8553,99;18392,00;5913,67;18392,00;8553,99;2800,64;45969,00;4660,00;21578,00;15387,50;10886,00;15629,76;9184,32;16247,00;16247,00;9184,32;26279,50;8203,28;13473,00;18045,00;8203,28;12656,42;11874,75;15387,50;1058,50;25144,25;38924,00;20674,00;89774,00;9011,00;18045,00;9011,00;9011,00;187417,50;5293,72;2199,14;2199,14;1769,00;81023,33
12.10.2020 08:00;566519,30;1524312,00;12988,50;7810,50;5295,25;20871,00;20871,00;9539,44;20871,00;6372,00;20871,00;9539,44;3025,83;49339,00;4641,00;21432,00;16026,50;11602,00;16809,80;10797,09;16730,00;16730,00;10797,09;28855,50;8375,53;15205,22;20077,00;8375,53;13123,04;12858,75;16026,50;1128,75;27492,00;47078,00;22602,00;103052,00;9267,75;20077,00;9267,75;9267,75;208257,50;5666,78;2406,10;2406,10;1737,00;89400,54
12.10.2020 09:00;546554,30;1605449,00;12243,00;6927,00;3640,50;21364,00;21364,00;9629,07;21364,00;7185,25;21364,00;9629,07;2988,32;50191,00;4761,00;20085,00;16412,75;12280,00;17605,09;12846,48;16937,00;16937,00;12846,48;29789,50;8668,04;15496,54;20973,25;8668,04;12945,93;12873,00;16412,75;1144,75;28616,25;58735,00;23831,00;110435,00;8663,75;20973,25;8663,75;8663,75;212355,00;5597,85;2408,13;2408,13;1740,00;92167,19
12.10.2020 10:00;532082,00;1627789,00;11835,00;7294,75;4674,00;22445,50;22445,50;9467,29;22445,50;9266,50;22445,50;9467,29;2917,43;51463,00;4763,00;20908,00;16481,25;12416,00;17948,75;13776,93;17546,00;17546,00;13776,93;30015,25;8884,07;15956,39;20874,25;8884,07;12948,51;13784,75;16481,25;1155,00;29545,25;66100,00;24079,00;115655,00;7463,25;20874,25;7463,25;7463,25;214767,50;5665,63;2498,61;2498,61;1697,00;95327,90
12.10.2020 11:00;523757,70;1624674,00;13108,00;7734,25;4749,50;23174,75;23174,75;9615,29;23174,75;11564,00;23174,75;9615,29;3095,30;49748,00;4038,00;21123,00;16751,25;12134,00;17360,59;14780,04;16754,00;16754,00;14780,04;30471,75;8981,43;16395,02;20542,50;8981,43;13459,19;13838,25;16751,25;1239,75;29145,00;65867,00;24313,00;123610,00;7218,25;20542,50;7218,25;7218,25;216750,00;5967,57;2552,28;2552,28;1328,00;99105,74
12.10.2020 12:00;519231,40;1639311,00;11743,25;7146,75;4747,25;22885,50;22885,50;10146,74;22885,50;12631,25;22885,50;10146,74;2995,29;50268,00;4360,00;20896,00;16323,25;12335,00;18215,27;15301,97;17405,00;17405,00;15301,97;30698,00;9144,48;16516,12;18398,50;9144,48;13826,07;12896,00;16323,25;1126,75;28196,25;62912,00;24108,00;125095,00;7899,25;18398,50;7899,25;7899,25;218535,00;5845,50;2614,83;2614,83;1533,00;98577,92
12.10.2020 13:00;501493,90;1633449,00;10812,00;6642,25;1765,25;22409,50;22409,50;9713,36;22409,50;12877,00;22409,50;9713,36;2776,91;48564,00;3853,00;21187,00;15151,25;11963,00;17743,39;14690,56;17536,00;17536,00;14690,56;28939,00;9227,43;16061,43;16876,75;9227,43;13478,45;12380,75;15151,25;1012,25;27618,50;59784,00;23839,00;123961,00;7900,50;16876,75;7900,50;7900,50;217950,00;5548,03;2567,42;2567,42;1322,00;95225,43
12.10.2020 14:00;493332,70;1609899,00;7637,00;6510,25;2263,00;20875,75;20875,75;9280,31;20875,75;13605,00;20875,75;9280,31;2724,96;48347,00;4079,00;19242,00;15039,50;11302,00;17220,37;14357,76;17609,00;17609,00;14357,76;28609,50;8916,49;15078,03;15935,25;8916,49;12775,94;12275,75;15039,50;953,75;26598,50;57630,00;22096,00;118181,00;7286,25;15935,25;7286,25;7286,25;207097,50;5307,67;2426,45;2426,45;1408,00;92226,70
12.10.2020 15:00;503431,60;1510384,00;9740,75;5947,75;3706,50;20351,75;20351,75;8824,66;20351,75;13823,00;20351,75;8824,66;2763,27;48272,00;4205,00;18712,00;15045,25;11477,00;16982,10;13934,43;17046,00;17046,00;13934,43;28548,75;8682,19;14588,21;17601,00;8682,19;13008,55;12408,75;15045,25;941,75;26085,50;55576,00;22873,00;116099,00;8251,00;17601,00;8251,00;8251,00;174975,00;5430,23;2414,78;2414,78;1420,00;90187,94
12.10.2020 16:00;516839,70;1481512,00;11509,50;7613,50;4620,75;20981,50;20981,50;8693,02;20981,50;13643,75;20981,50;8693,02;2867,44;47379,00;4329,00;19727,00;14543,50;11159,00;17765,63;13668,79;16246,00;16246,00;13668,79;29911,75;8797,47;14837,26;17802,25;8797,47;13164,66;12084,25;14543,50;945,75;25674,00;56232,00;22330,00;113054,00;8133,50;17802,25;8133,50;8133,50;170437,50;5805,83;2357,18;2357,18;1436,00;87699,25
12.10.2020 17:00;567201,80;1396739,00;12787,50;9025,25;5782,25;20262,25;20262,25;9500,23;20262,25;13239,00;20262,25;9500,23;3319,20;50843,00;4898,00;21513,00;15930,25;12464,00;18146,69;14587,14;17322,00;17322,00;14587,14;30115,50;8867,50;14881,24;20473,00;8867,50;14760,62;13171,75;15930,25;1124,50;25869,00;56376,00;22497,00;111667,00;9811,00;20473,00;9811,00;9811,00;184447,50;6339,88;2493,59;2493,59;1687,00;92942,52
12.10.2020 18:00;633329,60;1557076,00;14052,50;9318,50;6334,00;22442,00;22442,00;10264,14;22442,00;12977,25;22442,00;10264,14;3731,05;53330,00;5321,00;23068,00;17404,75;14178,00;20431,05;16459,35;19108,00;19108,00;16459,35;32154,00;9387,68;16353,07;21617,25;9387,68;16606,05;14416,75;17404,75;1256,75;26830,00;60505,00;24196,00;114926,00;10983,50;21617,25;10983,50;10983,50;200530,00;7084,09;2870,15;2870,15;1835,00;98586,05
12.10.2020 19:00;635789,90;1457637,00;14215,50;9681,50;6094,25;21581,25;21581,25;10027,16;21581,25;12534,50;21581,25;10027,16;3669,28;52821,00;5432,00;24258,00;17020,25;14170,00;21845,83;17329,94;19668,00;19668,00;17329,94;33211,50;9521,18;15804,21;20885,75;9521,18;17519,15;14194,25;17020,25;1282,00;27075,25;68410,00;23916,00;121026,00;11015,00;20885,75;11015,00;11015,00;203032,50;7188,25;2950,18;2950,18;1878,00;97165,44
12.10.2020 20:00;565023,70;1063897,00;12413,50;8804,50;5557,75;19285,00;19285,00;8936,92;19285,00;11944,25;19285,00;8936,92;3264,53;47700,00;4703,00;22184,00;15732,00;12226,00;19677,85;15682,80;17978,00;17978,00;15682,80;29772,75;8542,08;14110,96;18518,50;8542,08;15964,27;12966,75;15732,00;1171,50;24542,75;71702,00;20764,00;121050,00;9855,25;18518,50;9855,25;9855,25;202367,50;6485,81;2679,02;2679,02;1632,00;84933,00
12.10.2020 21:00;508139,90;978905,00;10684,75;7386,75;4843,25;17549,00;17549,00;7748,17;17549,00;12695,50;17549,00;7748,17;2970,59;42264,00;4075,00;20165,00;14167,50;10743,00;16923,90;13851,01;16011,00;16011,00;13851,01;26508,25;7679,23;12648,58;17720,00;7679,23;15106,63;11794,25;14167,50;1030,50;21590,00;64227,00;18625,00;109132,00;9183,25;17720,00;9183,25;9183,25;198122,50;6029,28;2405,58;2405,58;1416,00;73882,09
12.10.2020 22:00;452382,60;915394,00;9283,25;6658,50;4126,50;14099,25;14099,25;6637,87;14099,25;12501,50;14099,25;6637,87;2935,21;38341,00;3511,00;18793,00;12071,25;9250,00;14520,37;11959,87;13890,00;13890,00;11959,87;23163,75;6618,01;10368,56;14943,25;6618,01;14065,29;9864,25;12071,25;959,25;18844,00;54884,00;16132,00;97066,00;7737,25;14943,25;7737,25;7737,25;166580,00;5688,69;2048,57;2048,57;1225,00;62846,60
12.10.2020 23:00;386208,50;950802,00;8097,25;5719,50;3573,00;10763,50;10763,50;5574,86;10763,50;11465,33;10763,50;5574,86;2608,87;33878,00;2776,00;17490,00;10843,50;7703,00;12156,83;9933,78;12098,00;12098,00;9933,78;20127,00;5863,54;8169,18;12159,75;5863,54;12219,12;8197,50;10843,50;799,75;16489,25;46608,00;13517,00;89947,00;6184,25;12159,75;6184,25;6184,25;122932,50;5132,98;1648,76;1648,76;970,00;53444,07
13.10.2020 00:00;346713,10;1173424,00;7446,00;5244,00;3142,25;10394,75;10394,75;4937,62;10394,75;9799,25;10394,75;4937,62;2460,30;30382,00;2388,00;16146,00;10228,50;6634,00;10201,29;8395,80;11348,00;11348,00;8395,80;17317,50;5423,21;7666,18;10624,25;5423,21;10562,88;7432,75;10228,50;683,25;14461,75;39077,00;12339,00;79745,00;5338,75;10624,25;5338,75;5338,75;108837,50;4649,00;1415,05;1415,05;842,00;46960,31
